,Comments,Label
2320,সাধারণ মানুষের অনেক সুবিধা হয়েছে।,0.0
2321,টোল এর টাকা একটু কমিয়ে দিলে ভালো হতো,0.0
2322,যা বেচবে সব টোলে খাবে,0.0
2323,অসাধারণ। অনুশীলন তাকে এই পর্যায়ে পৌছে দিয়েছে।,0.0
2324,১৭ কোটি মানুষের দেশ থেকে বিশ্ব অলিম্পিকে উল্লেখযোগ্য প্রতিনিধিত্ব নাই।,0.0
2325,টোকিও অলিম্পকে একটা মেডেলের জন্য কত হাহাকার,0.0
2326,আপনি পারবেন দেশের নাম উজ্জ্বল করতে,0.0
2327,অনেক দুর যেতে হবে তোমায় দোয়া করি অনুশীলন চালিয়ে যাও।,0.0
2328," তোমার চেষ্টা সার্থক,তোমার জন্যে আমাদের দেশের নাম গিনেস রেকর্ডে উঠায় বাংলাদেশ গর্বিত",0.0
2329,ছোট বেলায় এই দড়ি লাফ খেলা আমরাও খেলিছ,0.0
2330,আর অনেক দূর দিতে হবে পাড়ি এগিয়ে যাও সমমুখ পানে,0.0
2331,চায়না ঠিক এই রকম খেলার আয়োজন করে থাকে।,0.0
2332,তুমি গুরুত্বপূর্ণ খেলোয়াড়দের এক জন,0.0
2333,"এটা উচু এবং নিচু আলাদা দুটি শ্রেণি সৃষ্টি করবে, যা মারাত্মক ক্ষতির কারন হবে।
",0.0
2334,বিশ্ববিদ্যালয় হলো সুন্দর মনন গঠনের প্ল্যাটফর্ম।,0.0
2335,"শিক্ষাখাত প্রকৃত শিক্ষিত ও আদর্শবান মানুষের হাতে নেই, নীতি-কৌশলের ক্ষমতাও নেই বলেই সবখানে এমন সিদ্ধান্ত নেওয়ার ভাবনা আসে",0.0
2336,একটা দৃশ্যমান অপশক্তি আমাদের শিক্ষা ব্যবস্থাটাকে ধ্বংস করে দিচ্ছে,0.0
2337,"পৃথিবী এগিয়ে যাচ্ছে,অথচ আমরা এখনও প্রাচীন চিন্তা ভাবনায় পড়ে আছি",0.0
2338,সবার শিক্ষার দায়িত্ব রাষ্ট্রের,0.0
2339,শিক্ষা সবার অধিকার,0.0
2340,একই বিশ্ববিদ্যালয়ে দুটা নিয়ম হতে পারে না,0.0
2341,শিক্ষা বাণিজ্যকে বৈধতা দেওয়ার নতুন কৌশল,0.0
2342,প্রত্যকে ছাত্র সমান অধিকার,0.0
2343,এই মনভাব নিয়ে আমাদের দেশের লেখা পড়া গুলো দংশ হয়ে জাবে,0.0
2344,শিক্ষাখাতকে শেষ করার চুড়ান্ত আয়োজন।,0.0
2345,"যারা টাকা বেশি দিবে,তাদের দাবিও বেশি থাকবে",0.0
2346,তাদের থেকে অনেক বেশি টাকা নিয়ে ভর্তি করা হয়।,0.0
2347,ছাত্রদের মধ্যে এই ধরনের বৈষম্য সৃষ্টিকারী আহাম্মকের প্রস্তাবকে ধিক্কার জানাই,0.0
2348,ঢাকা বিশ্ববিদ্যালয়ের কর্তৃপক্ষ লেখাপড়ার মানোন্নয়ন নিয়ে কোনো চিন্তা ভাবনা না করে কিভাবে অর্থ কামানো যায় সেই ধান্দায় ব্যস্ত,0.0
2349,পাবলিক বিশ্ববিদ্যালয়ে ভর্তির যোগ্যতা হবে মেধার ভিত্তিতে,0.0
2350,মেধাবী সবার জন্য বৃত্তির ব্যবস্থা করা হোক,0.0
2351,এখানেও বিভিন্ন শ্রেণী তৈরি হবে।,0.0
2352,"দেশের সব বিশ্ববিদ্যালয়-কলেজ-স্কুল, শিক্ষাপ্রতিষ্ঠান সব জায়গায় এই নিয়ম করা উচিত।",0.0
2353,শিক্ষার ক্ষেত্রে সরকারের ব্যয় বৃদ্ধি করতে জোর দাবি,0.0
2354,এই প্রস্তাব গ্রহণযোগ্য নয়,0.0
2355,সবার জন্য সেম বেতন থাকবে,0.0
2356,বিশ্ববিদ্যালয় সাম্যের জায়গা,0.0
2357,ধনীদের সন্তান এ দেশে লেখা পড়া করে না।,0.0
2358,দেশের অর্থনীতি মুখ থুবড়ে পড়েছে।,0.0
2359,ঢাকা বিশ্ববিদ্যালয়কে বানিজ্যিকিকরণ রুখ,0.0
2360,মুর্খতার কোন শেষ নাই,0.0
2361,এমন কিছু করা মোটেও ঠিক হবে না,0.0
2362,একদম অযৌক্তিক কথাবার্তা,0.0
2363,no_Comments,0.0
2364,এখানে সবাই যোগ্যতায় আসে টাকার জোরে নয়।,0.0
2365,এমন সিদ্ধান্ত হাস্যকর ছাড়া কিছুই নয়।,0.0
2366,no_Comments,0.0
2367,এখানে সবাইকে ফ্রী করে দেওয়া উচিত।,0.0
2368,একজন পাগলের ও চিন্তা ভাবনা এদের চাইতে ভালো।,0.0
2369,এমন করুচিপূর্ণ এবং কুৎসিত প্রস্তাব করার জন্য ওকে আইনের আওতায় আনা হোক,0.0
2370,ঢাকা বিশ্ববিদ্যালয়ে মান সম্পন্ন শিক্ষক নেই,0.0
2371,অতি রাজনীতি দেশের শিক্ষা ব্যাবস্থা ধ্বংসের জন্যে দায়ী।,0.0
2372,টেস্টে রানের উপর প্লেয়ারদের পার্সেন্টিজে বেতন নির্ধারণ করা হোক !!!,0.0
2373,no_Comments,0.0
2374,দেশের অবদান তোমরা ধরে রাখতে পারবা,0.0
